step,layer_idx,g_task_abs_mean,g_penalty_abs_mean,penalty_to_task_ratio,sqrt_v_hat_mean,update_abs_mean,lambda,flops_fraction,violation
600,95,4.444e-07,0.000e+00,0.000e+00,1.082e-05,8.234e-06,1.3296,0.4977,-0.0023
600,96,8.388e-07,0.000e+00,0.000e+00,1.083e-05,1.707e-05,1.3296,0.4977,-0.0023
600,100,2.438e-08,0.000e+00,0.000e+00,1.081e-05,8.232e-07,1.3296,0.4977,-0.0023
600,101,5.642e-08,0.000e+00,0.000e+00,1.081e-05,1.565e-06,1.3296,0.4977,-0.0023
600,105,3.530e-07,0.000e+00,0.000e+00,1.083e-05,1.447e-05,1.3296,0.4977,-0.0023
600,106,9.005e-07,0.000e+00,0.000e+00,1.087e-05,3.130e-05,1.3296,0.4977,-0.0023
600,124,7.642e-07,0.000e+00,0.000e+00,1.084e-05,1.413e-05,1.3296,0.4977,-0.0023
600,125,1.320e-06,0.000e+00,0.000e+00,1.090e-05,2.840e-05,1.3296,0.4977,-0.0023
600,129,2.165e-06,0.000e+00,0.000e+00,1.103e-05,3.621e-05,1.3296,0.4977,-0.0023
600,130,4.052e-06,0.000e+00,0.000e+00,1.147e-05,8.163e-05,1.3296,0.4977,-0.0023
600,134,3.274e-06,0.000e+00,0.000e+00,1.132e-05,4.986e-05,1.3296,0.4977,-0.0023
600,135,8.576e-06,0.000e+00,0.000e+00,1.256e-05,1.145e-04,1.3296,0.4977,-0.0023
600,139,2.439e-07,0.000e+00,0.000e+00,1.082e-05,7.825e-06,1.3296,0.4977,-0.0023
600,140,5.471e-07,0.000e+00,0.000e+00,1.084e-05,1.673e-05,1.3296,0.4977,-0.0023
700,22,1.501e-07,0.000e+00,0.000e+00,9.729e-06,3.609e-06,1.3273,0.4977,-0.0023
700,23,3.379e-07,0.000e+00,0.000e+00,9.722e-06,8.678e-06,1.3273,0.4977,-0.0023
700,27,2.514e-06,0.000e+00,0.000e+00,1.007e-05,5.384e-05,1.3273,0.4977,-0.0023
700,28,5.126e-06,0.000e+00,0.000e+00,1.092e-05,1.135e-04,1.3273,0.4977,-0.0023
700,32,2.926e-07,0.000e+00,0.000e+00,9.733e-06,4.231e-06,1.3273,0.4977,-0.0023
700,33,6.603e-07,0.000e+00,0.000e+00,9.736e-06,8.888e-06,1.3273,0.4977,-0.0023
700,37,2.590e-06,0.000e+00,0.000e+00,1.017e-05,5.496e-05,1.3273,0.4977,-0.0023
700,38,6.193e-06,0.000e+00,0.000e+00,1.123e-05,1.195e-04,1.3273,0.4977,-0.0023
